price_type,commodity,district_id,agri_year,monthly_mean,level,abs_diff
Wholesale,Groundnut,OD24,2023-24,6165.500833333333,6165.5,0.000833333332593611
Wholesale,Groundnut,OD24,2024-25,6455.393333333333,6455.4,0.006666666666205856
Wholesale,Groundnut,OD25,2013-14,3818.9983333333334,3819.0,0.001666666666551464
Wholesale,Groundnut,OD25,2014-15,3999.9991666666665,4000.0,0.0008333333335031057
Wholesale,Groundnut,OD25,2015-16,4266.0,4266.0,0.0
Wholesale,Groundnut,OD25,2016-17,4350.0,4350.0,0.0
Wholesale,Groundnut,OD25,2017-18,4467.0,4467.0,0.0
Wholesale,Groundnut,OD25,2018-19,5267.0008333333335,5267.0,0.0008333333335031057
Wholesale,Groundnut,OD25,2019-20,5514.6483333333335,5514.65,0.0016666666660967167
Wholesale,Groundnut,OD25,2020-21,5773.940833333333,5773.94,0.0008333333335031057
Wholesale,Groundnut,OD25,2021-22,6045.423333333333,6045.42,0.003333333333102928
Wholesale,Groundnut,OD25,2022-23,6329.670833333334,6329.67,0.0008333333335031057
Wholesale,Groundnut,OD25,2023-24,6627.283333333333,6627.28,0.003333333333102928
Wholesale,Groundnut,OD25,2024-25,6938.891666666666,6938.89,0.0016666666660967167
Wholesale,Groundnut,OD26,2013-14,3850.0,3850.0,0.0
Wholesale,Groundnut,OD26,2014-15,4000.0008333333335,4000.0,0.0008333333335031057
Wholesale,Groundnut,OD26,2015-16,4003.0008333333335,4003.0,0.0008333333335031057
Wholesale,Groundnut,OD26,2016-17,4200.0,4200.0,0.0
Wholesale,Groundnut,OD26,2017-18,4349.9991666666665,4350.0,0.0008333333335031057
Wholesale,Groundnut,OD26,2018-19,4400.000833333333,4400.0,0.000833333332593611
Wholesale,Groundnut,OD26,2019-20,4606.8825,4606.88,0.0024999999995998223
Wholesale,Groundnut,OD26,2020-21,4823.4925,4823.49,0.002500000000509317
Wholesale,Groundnut,OD26,2021-22,5050.285833333333,5050.29,0.004166666666606034
Wholesale,Groundnut,OD26,2022-23,5287.745,5287.75,0.005000000000109139
Wholesale,Groundnut,OD26,2023-24,5536.3675,5536.37,0.0024999999995998223
Wholesale,Groundnut,OD26,2024-25,5796.680833333333,5796.68,0.000833333332593611
Wholesale,Groundnut,OD27,2013-14,3712.0,3712.0,0.0
Wholesale,Groundnut,OD27,2014-15,4000.0,4000.0,0.0
Wholesale,Groundnut,OD27,2015-16,4448.0,4448.0,0.0
Wholesale,Groundnut,OD27,2016-17,4471.0008333333335,4471.0,0.0008333333335031057
Wholesale,Groundnut,OD27,2017-18,4876.0008333333335,4876.0,0.0008333333335031057
Wholesale,Groundnut,OD27,2018-19,5060.9991666666665,5061.0,0.0008333333335031057
Wholesale,Groundnut,OD27,2019-20,5298.962500000001,5298.96,0.002500000000509317
Wholesale,Groundnut,OD27,2020-21,5548.113333333334,5548.11,0.0033333333340124227
Wholesale,Groundnut,OD27,2021-22,5808.9766666666665,5808.98,0.003333333333102928
Wholesale,Groundnut,OD27,2022-23,6082.108333333334,6082.11,0.0016666666660967167
Wholesale,Groundnut,OD27,2023-24,6368.080833333333,6368.08,0.0008333333335031057
Wholesale,Groundnut,OD27,2024-25,6667.500833333333,6667.5,0.000833333332593611
Wholesale,Groundnut,OD28,2013-14,3400.0,3400.0,0.0
Wholesale,Groundnut,OD28,2014-15,4000.0,4000.0,0.0
Wholesale,Groundnut,OD28,2015-16,4424.0,4424.0,0.0
Wholesale,Groundnut,OD28,2016-17,4383.0,4383.0,0.0
Wholesale,Groundnut,OD28,2017-18,3930.9983333333334,3931.0,0.001666666666551464
Wholesale,Groundnut,OD28,2018-19,4034.0008333333335,4034.0,0.0008333333335031057
Wholesale,Groundnut,OD28,2019-20,4223.671666666666,4223.67,0.0016666666660967167
Wholesale,Groundnut,OD28,2020-21,4422.265,4422.27,0.005000000000109139
Wholesale,Groundnut,OD28,2021-22,4630.195,4630.19,0.005000000000109139
Wholesale,Groundnut,OD28,2022-23,4847.900833333333,4847.9,0.0008333333335031057
Wholesale,Groundnut,OD28,2023-24,5075.8425,5075.84,0.0024999999995998223
Wholesale,Groundnut,OD28,2024-25,5314.501666666667,5314.5,0.0016666666670062114
Wholesale,Groundnut,OD29,2013-14,3632.9991666666665,3633.0,0.0008333333335031057
Wholesale,Groundnut,OD29,2014-15,4206.0,4206.0,0.0
Wholesale,Groundnut,OD29,2015-16,4398.0,4398.0,0.0
Wholesale,Groundnut,OD29,2016-17,4499.9991666666665,4500.0,0.0008333333335031057
Wholesale,Groundnut,OD29,2017-18,4773.0008333333335,4773.0,0.0008333333335031057
Wholesale,Groundnut,OD29,2018-19,4383.0008333333335,4383.0,0.0008333333335031057
Wholesale,Groundnut,OD29,2019-20,4589.0824999999995,4589.08,0.0024999999995998223
Wholesale,Groundnut,OD29,2020-21,4804.855833333333,4804.86,0.004166666666606034
Wholesale,Groundnut,OD29,2021-22,5030.774166666667,5030.77,0.004166666666606034
Wholesale,Groundnut,OD29,2022-23,5267.316666666667,5267.32,0.003333333333102928
Wholesale,Groundnut,OD29,2023-24,5514.9783333333335,5514.98,0.0016666666660967167
Wholesale,Groundnut,OD29,2024-25,5774.285,5774.29,0.005000000000109139
Wholesale,Groundnut,OD30,2013-14,3675.0,3675.0,0.0
Wholesale,Groundnut,OD30,2014-15,4067.0008333333335,4067.0,0.0008333333335031057
Wholesale,Groundnut,OD30,2015-16,4424.0,4424.0,0.0
Wholesale,Groundnut,OD30,2016-17,4500.0,4500.0,0.0
Wholesale,Groundnut,OD30,2017-18,4588.0,4588.0,0.0
Wholesale,Groundnut,OD30,2018-19,5000.0008333333335,5000.0,0.0008333333335031057
Wholesale,Groundnut,OD30,2019-20,5235.094166666667,5235.09,0.004166666666606034
Wholesale,Groundnut,OD30,2020-21,5481.240833333333,5481.24,0.0008333333335031057
Wholesale,Groundnut,OD30,2021-22,5738.961666666667,5738.96,0.0016666666670062114
Wholesale,Groundnut,OD30,2022-23,6008.800833333334,6008.8,0.0008333333335031057
Wholesale,Groundnut,OD30,2023-24,6291.327499999999,6291.33,0.002500000000509317
Wholesale,Groundnut,OD30,2024-25,6587.136666666666,6587.14,0.0033333333340124227
Wholesale,Jowar,OD02,2013-14,1250.0,1250.0,0.0
Wholesale,Jowar,OD02,2014-15,1424.0,1424.0,0.0
Wholesale,Jowar,OD02,2015-16,1546.0,1546.0,0.0
Wholesale,Jowar,OD02,2019-20,1700.8275,1700.83,0.002499999999827196
Wholesale,Jowar,OD02,2020-21,1870.9099999999999,1870.91,2.2737367544323206e-13
Wholesale,Jowar,OD02,2021-22,2058.0025,2058.0,0.0025000000000545697
Wholesale,Jowar,OD02,2022-23,2263.8016666666667,2263.8,0.001666666666551464
Wholesale,Jowar,OD02,2023-24,2490.181666666667,2490.18,0.0016666666670062114
Wholesale,Jowar,OD02,2024-25,2739.2000000000003,2739.2,4.547473508864641e-13
Wholesale,Jowar,OD03,2013-14,1419.9991666666667,1420.0,0.000833333333275732
Wholesale,Jowar,OD03,2014-15,1617.0,1617.0,0.0
Wholesale,Jowar,OD03,2015-16,1755.9983333333332,1756.0,0.0016666666667788377
Wholesale,Jowar,OD03,2019-20,1931.7816666666668,1931.78,0.0016666666667788377
Wholesale,Jowar,OD03,2020-21,2124.96,2124.96,0.0
Wholesale,Jowar,OD03,2021-22,2337.4566666666665,2337.46,0.0033333333335576754
Wholesale,Jowar,OD03,2022-23,2571.2016666666664,2571.2,0.001666666666551464
Wholesale,Jowar,OD03,2023-24,2828.3225,2828.32,0.0025000000000545697
Wholesale,Jowar,OD03,2024-25,3111.1558333333337,3111.15,0.005833333333612245
Wholesale,Jowar,OD07,2013-14,1266.9991666666667,1267.0,0.000833333333275732
Wholesale,Jowar,OD07,2014-15,1442.9991666666667,1443.0,0.000833333333275732
Wholesale,Jowar,OD07,2015-16,1567.0016666666668,1567.0,0.0016666666667788377
Wholesale,Jowar,OD07,2019-20,1723.8033333333333,1723.8,0.0033333333333303017
Wholesale,Jowar,OD07,2020-21,1896.1833333333334,1896.18,0.0033333333333303017
Wholesale,Jowar,OD07,2021-22,2085.8025000000002,2085.8,0.0025000000000545697
Wholesale,Jowar,OD07,2022-23,2294.3825,2294.38,0.0025000000000545697
Wholesale,Jowar,OD07,2023-24,2523.82,2523.82,0.0
Wholesale,Jowar,OD07,2024-25,2776.205,2776.2,0.005000000000109139
Wholesale,Jowar,OD08,2013-14,1289.9991666666667,1290.0,0.000833333333275732
Wholesale,Jowar,OD08,2014-15,1468.9991666666665,1469.0,0.0008333333335031057
Wholesale,Jowar,OD08,2015-16,1596.0,1596.0,0.0
Wholesale,Jowar,OD08,2019-20,1755.2208333333335,1755.22,0.0008333333335031057
Wholesale,Jowar,OD08,2020-21,1930.7425,1930.74,0.0025000000000545697
Wholesale,Jowar,OD08,2021-22,2123.8166666666666,2123.82,0.0033333333335576754
Wholesale,Jowar,OD08,2022-23,2336.2000000000003,2336.2,4.547473508864641e-13
Wholesale,Jowar,OD08,2023-24,2569.820833333333,2569.82,0.0008333333330483583
Wholesale,Jowar,OD08,2024-25,2826.8025,2826.8,0.0024999999995998223
Wholesale,Jowar,OD10,2013-14,1245.0,1245.0,0.0
Wholesale,Jowar,OD10,2014-15,1418.0008333333333,1418.0,0.000833333333275732
Wholesale,Jowar,OD10,2015-16,1539.9991666666667,1540.0,0.000833333333275732
Wholesale,Jowar,OD10,2019-20,1693.9708333333335,1693.97,0.0008333333335031057
Wholesale,Jowar,OD10,2020-21,1863.3658333333333,1863.37,0.004166666666606034
Wholesale,Jowar,OD10,2021-22,2049.704166666667,2049.7,0.004166666667060781
Wholesale,Jowar,OD10,2022-23,2254.675,2254.68,0.004999999999654392
Wholesale,Jowar,OD10,2023-24,2480.1433333333334,2480.14,0.0033333333335576754
Wholesale,Jowar,OD10,2024-25,2728.159166666667,2728.16,0.0008333333330483583
Wholesale,Jowar,OD11,2013-14,1286.0016666666668,1286.0,0.0016666666667788377
Wholesale,Jowar,OD11,2014-15,1463.9983333333332,1464.0,0.0016666666667788377
Wholesale,Jowar,OD11,2015-16,1590.0008333333335,1590.0,0.0008333333335031057
Wholesale,Jowar,OD11,2019-20,1749.2166666666665,1749.22,0.0033333333335576754
Wholesale,Jowar,OD11,2020-21,1924.14,1924.14,0.0
Wholesale,Jowar,OD11,2021-22,2116.5516666666667,2116.55,0.001666666666551464
Wholesale,Jowar,OD11,2022-23,2328.2075,2328.21,0.0025000000000545697
Wholesale,Jowar,OD11,2023-24,2561.028333333333,2561.03,0.0016666666670062114
Wholesale,Jowar,OD11,2024-25,2817.129166666667,2817.13,0.0008333333330483583
Wholesale,Jowar,OD13,2013-14,1300.0008333333333,1300.0,0.000833333333275732
Wholesale,Jowar,OD13,2014-15,1481.0,1481.0,0.0
Wholesale,Jowar,OD13,2015-16,1608.0,1608.0,0.0
Wholesale,Jowar,OD13,2019-20,1768.9366666666665,1768.94,0.0033333333335576754
Wholesale,Jowar,OD13,2020-21,1945.8283333333331,1945.83,0.0016666666667788377
Wholesale,Jowar,OD13,2021-22,2140.4108333333334,2140.41,0.0008333333335031057
Wholesale,Jowar,OD13,2022-23,2354.4525,2354.45,0.0025000000000545697
Wholesale,Jowar,OD13,2023-24,2589.9,2589.9,0.0
Wholesale,Jowar,OD13,2024-25,2848.888333333334,2848.89,0.0016666666660967167
Wholesale,Jowar,OD15,2013-14,1265.0,1265.0,0.0
Wholesale,Jowar,OD15,2014-15,1441.0,1441.0,0.0
Wholesale,Jowar,OD15,2015-16,1565.0,1565.0,0.0
Wholesale,Jowar,OD15,2019-20,1721.3666666666668,1721.37,0.003333333333102928
Wholesale,Jowar,OD15,2020-21,1893.5041666666666,1893.5,0.004166666666606034
Wholesale,Jowar,OD15,2021-22,2082.8541666666665,2082.85,0.004166666666606034
Wholesale,Jowar,OD15,2022-23,2291.1391666666664,2291.14,0.0008333333335031057
Wholesale,Jowar,OD15,2023-24,2520.2533333333336,2520.25,0.0033333333335576754
Wholesale,Jowar,OD15,2024-25,2772.2775,2772.28,0.0025000000000545697
Wholesale,Jowar,OD16,2013-14,1267.0008333333333,1267.0,0.000833333333275732
Wholesale,Jowar,OD16,2014-15,1442.9983333333332,1443.0,0.0016666666667788377
Wholesale,Jowar,OD16,2015-16,1567.0,1567.0,0.0
Wholesale,Jowar,OD16,2019-20,1723.8033333333333,1723.8,0.0033333333333303017
Wholesale,Jowar,OD16,2020-21,1896.1833333333334,1896.18,0.0033333333333303017
Wholesale,Jowar,OD16,2021-22,2085.8025000000002,2085.8,0.0025000000000545697
Wholesale,Jowar,OD16,2022-23,2294.3825,2294.38,0.0025000000000545697
Wholesale,Jowar,OD16,2023-24,2523.8216666666667,2523.82,0.001666666666551464
Wholesale,Jowar,OD16,2024-25,2776.2041666666664,2776.2,0.004166666666606034
Wholesale,Jowar,OD18,2013-14,1260.0008333333333,1260.0,0.000833333333275732
Wholesale,Jowar,OD18,2014-15,1434.9983333333332,1435.0,0.0016666666667788377
Wholesale,Jowar,OD18,2015-16,1559.0,1559.0,0.0
Wholesale,Jowar,OD18,2019-20,1714.5108333333335,1714.51,0.0008333333335031057
Wholesale,Jowar,OD18,2020-21,1885.96,1885.96,0.0
Wholesale,Jowar,OD18,2021-22,2074.5583333333334,2074.56,0.001666666666551464
Wholesale,Jowar,OD18,2022-23,2282.0116666666668,2282.01,0.001666666666551464
Wholesale,Jowar,OD18,2023-24,2510.2133333333336,2510.21,0.0033333333335576754
Wholesale,Jowar,OD18,2024-25,2761.235,2761.24,0.004999999999654392
Wholesale,Jowar,OD20,2013-14,1233.0,1233.0,0.0
Wholesale,Jowar,OD20,2014-15,1405.0016666666668,1405.0,0.0016666666667788377
Wholesale,Jowar,OD20,2015-16,1526.0,1526.0,0.0
Wholesale,Jowar,OD20,2019-20,1678.2183333333332,1678.22,0.0016666666667788377
Wholesale,Jowar,OD20,2020-21,1846.0408333333335,1846.04,0.0008333333335031057
Wholesale,Jowar,OD20,2021-22,2030.6450000000002,2030.64,0.005000000000109139
Wholesale,Jowar,OD20,2022-23,2233.709166666667,2233.71,0.0008333333330483583
Wholesale,Jowar,OD20,2023-24,2457.08,2457.08,0.0
Wholesale,Jowar,OD20,2024-25,2702.7875,2702.79,0.0025000000000545697
Wholesale,Jowar,OD21,2013-14,1275.0008333333333,1275.0,0.000833333333275732
Wholesale,Jowar,OD21,2014-15,1452.0,1452.0,0.0
Wholesale,Jowar,OD21,2015-16,1577.0,1577.0,0.0
Wholesale,Jowar,OD21,2019-20,1734.6833333333334,1734.68,0.0033333333333303017
Wholesale,Jowar,OD21,2020-21,1908.1508333333334,1908.15,0.000833333333275732
Wholesale,Jowar,OD21,2021-22,2098.965,2098.97,0.004999999999654392
Wholesale,Jowar,OD21,2022-23,2308.8616666666667,2308.86,0.001666666666551464
Wholesale,Jowar,OD21,2023-24,2539.7475,2539.75,0.0025000000000545697
Wholesale,Jowar,OD21,2024-25,2793.724166666667,2793.72,0.004166666667060781
Wholesale,Jowar,OD22,2013-14,1296.0,1296.0,0.0
Wholesale,Jowar,OD22,2014-15,1475.9983333333332,1476.0,0.0016666666667788377
Wholesale,Jowar,OD22,2015-16,1603.0,1603.0,0.0
Wholesale,Jowar,OD22,2019-20,1763.2966666666669,1763.3,0.003333333333102928
Wholesale,Jowar,OD22,2020-21,1939.6274999999998,1939.63,0.0025000000002819434
Wholesale,Jowar,OD22,2021-22,2133.5891666666666,2133.59,0.0008333333335031057
Wholesale,Jowar,OD22,2022-23,2346.9474999999998,2346.95,0.0025000000000545697
Wholesale,Jowar,OD22,2023-24,2581.6425,2581.64,0.0025000000000545697
Wholesale,Jowar,OD22,2024-25,2839.808333333333,2839.81,0.0016666666670062114
Wholesale,Jowar,OD23,2013-14,1262.0008333333333,1262.0,0.000833333333275732
Wholesale,Jowar,OD23,2014-15,1437.9991666666665,1438.0,0.0008333333335031057
Wholesale,Jowar,OD23,2015-16,1561.0008333333333,1561.0,0.000833333333275732
Wholesale,Jowar,OD23,2019-20,1717.3466666666666,1717.35,0.0033333333333303017
Wholesale,Jowar,OD23,2020-21,1889.0791666666667,1889.08,0.000833333333275732
Wholesale,Jowar,OD23,2021-22,2077.9883333333332,2077.99,0.001666666666551464
Wholesale,Jowar,OD23,2022-23,2285.786666666667,2285.79,0.003333333333102928
Wholesale,Jowar,OD23,2023-24,2514.3641666666667,2514.36,0.004166666666606034
Wholesale,Jowar,OD23,2024-25,2765.8008333333332,2765.8,0.0008333333330483583
Wholesale,Jowar,OD24,2013-14,1299.0,1299.0,0.0
Wholesale,Jowar,OD24,2014-15,1479.0008333333333,1479.0,0.000833333333275732
Wholesale,Jowar,OD24,2015-16,1606.0,1606.0,0.0
Wholesale,Jowar,OD24,2019-20,1766.9525,1766.95,0.0025000000000545697
Wholesale,Jowar,OD24,2020-21,1943.6483333333333,1943.65,0.0016666666667788377
Wholesale,Jowar,OD24,2021-22,2138.0133333333333,2138.01,0.003333333333102928
Wholesale,Jowar,OD24,2022-23,2351.813333333333,2351.81,0.003333333333102928
Wholesale,Jowar,OD24,2023-24,2586.9958333333334,2586.99,0.005833333333612245
Wholesale,Jowar,OD24,2024-25,2845.6941666666667,2845.69,0.004166666666606034
Wholesale,Jowar,OD25,2013-14,1240.0,1240.0,0.0
Wholesale,Jowar,OD25,2014-15,1412.0,1412.0,0.0
Wholesale,Jowar,OD25,2015-16,1534.0,1534.0,0.0
Wholesale,Jowar,OD25,2019-20,1687.1133333333335,1687.11,0.0033333333335576754
Wholesale,Jowar,OD25,2020-21,1855.825,1855.83,0.004999999999881766
Wholesale,Jowar,OD25,2021-22,2041.4091666666666,2041.41,0.0008333333335031057
Wholesale,Jowar,OD25,2022-23,2245.5491666666667,2245.55,0.0008333333335031057
Wholesale,Jowar,OD25,2023-24,2470.1033333333335,2470.1,0.0033333333335576754
Wholesale,Jowar,OD25,2024-25,2717.1141666666667,2717.11,0.004166666666606034
Wholesale,Jowar,OD27,2013-14,1225.9991666666667,1226.0,0.000833333333275732
Wholesale,Jowar,OD27,2014-15,1395.9983333333332,1396.0,0.0016666666667788377
Wholesale,Jowar,OD27,2015-16,1516.0008333333333,1516.0,0.000833333333275732
Wholesale,Jowar,OD27,2019-20,1667.7925000000002,1667.79,0.0025000000002819434
Wholesale,Jowar,OD27,2020-21,1834.5716666666667,1834.57,0.0016666666667788377
Wholesale,Jowar,OD27,2021-22,2018.0308333333332,2018.03,0.000833333333275732
Wholesale,Jowar,OD27,2022-23,2219.8333333333335,2219.83,0.0033333333335576754
Wholesale,Jowar,OD27,2023-24,2441.8166666666666,2441.82,0.0033333333335576754
Wholesale,Jowar,OD27,2024-25,2685.9991666666665,2686.0,0.0008333333335031057
Wholesale,Jowar,OD28,2013-14,1280.0016666666668,1280.0,0.0016666666667788377
Wholesale,Jowar,OD28,2014-15,1457.9991666666667,1458.0,0.000833333333275732
Wholesale,Jowar,OD28,2015-16,1583.0016666666668,1583.0,0.0016666666667788377
Wholesale,Jowar,OD28,2019-20,1741.5391666666667,1741.54,0.000833333333275732
Wholesale,Jowar,OD28,2020-21,1915.6925,1915.69,0.0025000000000545697
Wholesale,Jowar,OD28,2021-22,2107.2616666666668,2107.26,0.001666666666551464
Wholesale,Jowar,OD28,2022-23,2317.9891666666667,2317.99,0.0008333333330483583
Wholesale,Jowar,OD28,2023-24,2549.7875,2549.79,0.0025000000000545697
Wholesale,Jowar,OD28,2024-25,2804.7666666666664,2804.77,0.0033333333335576754
Wholesale,Jowar,OD30,2013-14,1232.9991666666667,1233.0,0.000833333333275732
Wholesale,Jowar,OD30,2014-15,1405.0008333333333,1405.0,0.000833333333275732
Wholesale,Jowar,OD30,2015-16,1525.9983333333332,1526.0,0.0016666666667788377
Wholesale,Jowar,OD30,2019-20,1678.2191666666668,1678.22,0.000833333333275732
Wholesale,Jowar,OD30,2020-21,1846.04,1846.04,0.0
Wholesale,Jowar,OD30,2021-22,2030.6458333333333,2030.64,0.005833333333157498
Wholesale,Jowar,OD30,2022-23,2233.7091666666665,2233.71,0.0008333333335031057
Wholesale,Jowar,OD30,2023-24,2457.08,2457.08,0.0
Wholesale,Jowar,OD30,2024-25,2702.789166666667,2702.79,0.0008333333330483583
Wholesale,Jute,OD03,2013-14,2900.0,2900.0,0.0
Wholesale,Jute,OD03,2014-15,2950.0,2950.0,0.0
Wholesale,Jute,OD03,2015-16,3068.0008333333335,3068.0,0.0008333333335031057
Wholesale,Jute,OD03,2016-17,3349.9991666666665,3350.0,0.0008333333335031057
Wholesale,Jute,OD03,2017-18,3459.9991666666665,3460.0,0.0008333333335031057
Wholesale,Jute,OD03,2018-19,4238.0,4238.0,0.0
Wholesale,Jute,OD03,2019-20,4546.7825,4546.78,0.002500000000509317
Wholesale,Jute,OD03,2020-21,4878.060833333333,4878.06,0.000833333332593611
Wholesale,Jute,OD03,2021-22,5233.475833333333,5233.48,0.004166666666606034
Wholesale,Jute,OD03,2022-23,5614.786666666667,5614.79,0.003333333333102928
Wholesale,Jute,OD03,2023-24,6023.880833333333,6023.88,0.000833333332593611
Wholesale,Jute,OD03,2024-25,6462.780833333333,6462.78,0.0008333333335031057
Wholesale,Jute,OD05,2013-14,2952.0,2952.0,0.0
Wholesale,Jute,OD05,2014-15,3075.0,3075.0,0.0
Wholesale,Jute,OD05,2015-16,3139.001666666667,3139.0,0.0016666666670062114
Wholesale,Jute,OD05,2016-17,3399.9991666666665,3400.0,0.0008333333335031057
Wholesale,Jute,OD05,2017-18,3470.0008333333335,3470.0,0.0008333333335031057
Wholesale,Jute,OD05,2018-19,4267.0008333333335,4267.0,0.0008333333335031057
Wholesale,Jute,OD05,2019-20,4577.893333333333,4577.89,0.003333333333102928
Wholesale,Jute,OD05,2020-21,4911.439166666666,4911.44,0.0008333333335031057
Wholesale,Jute,OD05,2021-22,5269.286666666667,5269.29,0.003333333333102928
Wholesale,Jute,OD05,2022-23,5653.208333333333,5653.21,0.0016666666670062114
Wholesale,Jute,OD05,2023-24,6065.1016666666665,6065.1,0.0016666666660967167
Wholesale,Jute,OD05,2024-25,6507.004166666667,6507.01,0.005833333333612245
Wholesale,Jute,OD07,2013-14,2899.9991666666665,2900.0,0.0008333333335031057
Wholesale,Jute,OD07,2014-15,3067.0016666666666,3067.0,0.001666666666551464
Wholesale,Jute,OD07,2015-16,3158.0,3158.0,0.0
Wholesale,Jute,OD07,2016-17,3567.0,3567.0,0.0
Wholesale,Jute,OD07,2017-18,3800.0008333333335,3800.0,0.0008333333335031057
Wholesale,Jute,OD07,2018-19,4399.9991666666665,4400.0,0.0008333333335031057
Wholesale,Jute,OD07,2019-20,4720.583333333333,4720.58,0.003333333333102928
Wholesale,Jute,OD07,2020-21,5064.525833333333,5064.53,0.004166666666606034
Wholesale,Jute,OD07,2021-22,5433.528333333334,5433.53,0.0016666666660967167
Wholesale,Jute,OD07,2022-23,5829.4158333333335,5829.42,0.004166666666606034
Wholesale,Jute,OD07,2023-24,6254.1466666666665,6254.15,0.003333333333102928
Wholesale,Jute,OD07,2024-25,6709.824166666666,6709.82,0.004166666666606034
Wholesale,Jute,OD09,2013-14,2968.0008333333335,2968.0,0.0008333333335031057
Wholesale,Jute,OD09,2014-15,3047.668333333333,3047.67,0.0016666666670062114
Wholesale,Jute,OD09,2015-16,3128.039166666667,3128.04,0.0008333333330483583
Wholesale,Jute,OD09,2016-17,3576.504166666667,3576.5,0.004166666667060781
Wholesale,Jute,OD09,2017-18,3588.715833333333,3588.72,0.004166666666606034
Wholesale,Jute,OD09,2018-19,4218.705833333333,4218.71,0.004166666666606034
Wholesale,Jute,OD09,2019-20,3184.2491666666665,3184.25,0.0008333333335031057
Wholesale,Jute,OD09,2020-21,3416.254166666667,3416.25,0.004166666667060781
Wholesale,Jute,OD09,2021-22,3665.1625,3665.16,0.0025000000000545697
Wholesale,Jute,OD09,2022-23,3932.2066666666665,3932.21,0.0033333333335576754
Wholesale,Jute,OD09,2023-24,4218.705833333333,4218.71,0.004166666666606034
Wholesale,Jute,OD09,2024-25,4526.081666666667,4526.08,0.0016666666670062114
Wholesale,Jute,OD12,2013-14,2957.0,2957.0,0.0
Wholesale,Jute,OD12,2014-15,3100.0008333333335,3100.0,0.0008333333335031057
Wholesale,Jute,OD12,2015-16,3174.0,3174.0,0.0
Wholesale,Jute,OD12,2016-17,3499.9991666666665,3500.0,0.0008333333335031057
Wholesale,Jute,OD12,2017-18,3594.7883333333334,3594.79,0.001666666666551464
Wholesale,Jute,OD12,2018-19,4225.843333333333,4225.84,0.003333333333102928
Wholesale,Jute,OD12,2019-20,3843.58,3843.58,0.0
Wholesale,Jute,OD12,2020-21,4123.6241666666665,4123.62,0.004166666666606034
Wholesale,Jute,OD12,2021-22,4424.073333333333,4424.07,0.003333333333102928
Wholesale,Jute,OD12,2022-23,4746.409166666667,4746.41,0.000833333332593611
Wholesale,Jute,OD12,2023-24,5092.234166666666,5092.23,0.004166666666606034
Wholesale,Jute,OD12,2024-25,5463.254166666667,5463.25,0.004166666666606034
Wholesale,Jute,OD13,2013-14,2975.0,2975.0,0.0
Wholesale,Jute,OD13,2014-15,3100.0008333333335,3100.0,0.0008333333335031057
Wholesale,Jute,OD13,2015-16,3148.0008333333335,3148.0,0.0008333333335031057
Wholesale,Jute,OD13,2016-17,3475.0,3475.0,0.0
Wholesale,Jute,OD13,2017-18,3549.9983333333334,3550.0,0.001666666666551464
Wholesale,Jute,OD13,2018-19,3800.0,3800.0,0.0
Wholesale,Jute,OD13,2019-20,4076.8683333333333,4076.87,0.001666666666551464
Wholesale,Jute,OD13,2020-21,4373.9075,4373.91,0.0024999999995998223
Wholesale,Jute,OD13,2021-22,4692.5925,4692.59,0.0024999999995998223
Wholesale,Jute,OD13,2022-23,5034.495,5034.5,0.005000000000109139
Wholesale,Jute,OD13,2023-24,5401.309166666667,5401.31,0.0008333333335031057
Wholesale,Jute,OD13,2024-25,5794.848333333332,5794.85,0.001666666667915706
Wholesale,Jute,OD15,2013-14,3085.0,3085.0,0.0
Wholesale,Jute,OD15,2014-15,3167.8058333333333,3167.81,0.004166666666606034
Wholesale,Jute,OD15,2015-16,3251.346666666667,3251.35,0.003333333333102928
Wholesale,Jute,OD15,2016-17,3717.4908333333333,3717.49,0.0008333333335031057
Wholesale,Jute,OD15,2017-18,3730.1841666666664,3730.18,0.004166666666606034
Wholesale,Jute,OD15,2018-19,4385.01,4385.01,0.0
Wholesale,Jute,OD15,2019-20,3309.7724999999996,3309.77,0.0024999999995998223
Wholesale,Jute,OD15,2020-21,3550.9258333333332,3550.92,0.005833333333157498
Wholesale,Jute,OD15,2021-22,3809.645,3809.64,0.005000000000109139
Wholesale,Jute,OD15,2022-23,4087.2141666666666,4087.22,0.005833333333157498
Wholesale,Jute,OD15,2023-24,4385.010833333333,4385.01,0.000833333332593611
Wholesale,Jute,OD15,2024-25,4704.5025,4704.5,0.0024999999995998223
Wholesale,Jute,OD17,2013-14,2800.0,2800.0,0.0
Wholesale,Jute,OD17,2014-15,2900.0,2900.0,0.0
Wholesale,Jute,OD17,2015-16,2962.0008333333335,2962.0,0.0008333333335031057
Wholesale,Jute,OD17,2016-17,3250.0,3250.0,0.0
Wholesale,Jute,OD17,2017-18,3464.9991666666665,3465.0,0.0008333333335031057
Wholesale,Jute,OD17,2018-19,4399.9991666666665,4400.0,0.0008333333335031057
Wholesale,Jute,OD17,2019-20,4720.5824999999995,4720.58,0.0024999999995998223
Wholesale,Jute,OD17,2020-21,5064.526666666667,5064.53,0.003333333333102928
Wholesale,Jute,OD17,2021-22,5433.5275,5433.53,0.0024999999995998223
Wholesale,Jute,OD17,2022-23,5829.415,5829.42,0.005000000000109139
Wholesale,Jute,OD17,2023-24,6254.1475,6254.15,0.0024999999995998223
